"","data.lens_id","data.title","data.publication_type","data.year_published","first_name","last_name","initials","type","value","Author"
"154","056-244-188-471-763","Agri-environment schemes and butterflies: the utilisation of 6 m grass margins","journal article",2005,"Christopher F.","Mason","CF","magid","2614404664","Mason, CF"
"155","056-244-188-471-763","Agri-environment schemes and butterflies: the utilisation of 6 m grass margins","journal article",2005,"Julian","Hill","J","magid","2687726762","Hill, J"
"156","018-860-777-046-547","Agri-environment schemes and butterflies: the utilisation of two metre arable field margins","journal article",2006,"Robin","Field","R","magid","2647178937","Field, R"
"157","018-860-777-046-547","Agri-environment schemes and butterflies: the utilisation of two metre arable field margins","journal article",2006,"Tim","Gardiner","T","magid","2799511157","Gardiner, T"
"158","018-860-777-046-547","Agri-environment schemes and butterflies: the utilisation of two metre arable field margins","journal article",2006,"Christopher F.","Mason","CF","magid","2614404664","Mason, CF"
"159","018-860-777-046-547","Agri-environment schemes and butterflies: the utilisation of two metre arable field margins","journal article",2006,"Julian","Hill","J","magid","2687726762","Hill, J"
"160","066-882-160-758-008","Agri-environment schemes and foraging of barn owls Tyto alba","journal article",2006,"Nicholas P.","Askew","NP","magid","2130812895","Askew, NP"
"161","066-882-160-758-008","Agri-environment schemes and foraging of barn owls Tyto alba","journal article",2006,"Jeremy B.","Searle","JB","magid","1972416071","Searle, JB"
"162","066-882-160-758-008","Agri-environment schemes and foraging of barn owls Tyto alba","journal article",2006,"Niall P.","Moore","NP","magid","2761585102","Moore, NP"
"163","101-774-056-400-814","Agricultural Sediment Reduction by Giant Cane and Forest Riparian Buffers","journal article",2006,"Jon E.","Schoonover","JE","magid","2017353367","Schoonover, JE"
"164","101-774-056-400-814","Agricultural Sediment Reduction by Giant Cane and Forest Riparian Buffers","journal article",2006,"Karl W. J.","Williard","KWJ","magid","1247695017","Williard, KWJ"
"165","101-774-056-400-814","Agricultural Sediment Reduction by Giant Cane and Forest Riparian Buffers","journal article",2006,"James J.","Zaczek","JJ","magid","629654489","Zaczek, JJ"
"166","101-774-056-400-814","Agricultural Sediment Reduction by Giant Cane and Forest Riparian Buffers","journal article",2006,"Jean C.","Mangun","JC","magid","781254568","Mangun, JC"
"167","101-774-056-400-814","Agricultural Sediment Reduction by Giant Cane and Forest Riparian Buffers","journal article",2006,"Andrew D.","Carver","AD","magid","2151071686","Carver, AD"
"168","146-382-118-408-345","Agricultural landscapes with organic crops support higher pollinator diversity","journal article",2007,"Andrea","Holzschuh","A","magid","2064437001","Holzschuh, A"
"169","146-382-118-408-345","Agricultural landscapes with organic crops support higher pollinator diversity","journal article",2007,"Ingolf","Steffan-Dewenter","I","magid","102435435","Steffan-Dewenter, I"
"170","146-382-118-408-345","Agricultural landscapes with organic crops support higher pollinator diversity","journal article",2007,"Teja","Tscharntke","T","magid","311626595","Tscharntke, T"
"171","187-304-028-641-366","Agriculture fine sediment : sources, pathways and mitigation","dissertation",2012,"Michael William","Palmer","MW","magid","2153941273","Palmer, MW"
"172","071-167-876-727-598","Agroforestry and Grass Buffer Effects on Pore Characteristics Measured by High-Resolution X-ray Computed Tomography","journal article",2008,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"173","071-167-876-727-598","Agroforestry and Grass Buffer Effects on Pore Characteristics Measured by High-Resolution X-ray Computed Tomography","journal article",2008,"Clark J.","Gantzer","CJ","magid","2008024241","Gantzer, CJ"
"174","071-167-876-727-598","Agroforestry and Grass Buffer Effects on Pore Characteristics Measured by High-Resolution X-ray Computed Tomography","journal article",2008,"Stephen H.","Anderson","SH","magid","2101347929","Anderson, SH"
"175","071-167-876-727-598","Agroforestry and Grass Buffer Effects on Pore Characteristics Measured by High-Resolution X-ray Computed Tomography","journal article",2008,"Harold E.","Garrett","HE","magid","2112883227","Garrett, HE"
"176","039-075-642-251-226","Agroforestry and Grass Buffer Influences on Macropores Measured by Computed Tomography under Grazed Pasture Systems","journal article",2010,"Sandeep","Kumar","S","magid","3180424817","Kumar, S"
"177","039-075-642-251-226","Agroforestry and Grass Buffer Influences on Macropores Measured by Computed Tomography under Grazed Pasture Systems","journal article",2010,"Stephen H.","Anderson","SH","magid","2101347929","Anderson, SH"
"178","039-075-642-251-226","Agroforestry and Grass Buffer Influences on Macropores Measured by Computed Tomography under Grazed Pasture Systems","journal article",2010,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"179","017-640-430-568-126","Agroforestry and grass buffer effects on soil quality parameters for grazed pasture and row-crop systems","journal article",2011,"Bodh R.","Paudel","BR","magid","2900530759","Paudel, BR"
"180","017-640-430-568-126","Agroforestry and grass buffer effects on soil quality parameters for grazed pasture and row-crop systems","journal article",2011,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"181","017-640-430-568-126","Agroforestry and grass buffer effects on soil quality parameters for grazed pasture and row-crop systems","journal article",2011,"Stephen H.","Anderson","SH","magid","2101347929","Anderson, SH"
"182","175-196-769-643-19X","Agroforestry and grass buffer effects on water quality in grazed pastures","journal article",2010,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"183","175-196-769-643-19X","Agroforestry and grass buffer effects on water quality in grazed pastures","journal article",2010,"Harold E.","Garrett","HE","magid","2112883227","Garrett, HE"
"184","175-196-769-643-19X","Agroforestry and grass buffer effects on water quality in grazed pastures","journal article",2010,"Robert L.","Kallenbach","RL","magid","2132390630","Kallenbach, RL"
"185","192-254-811-022-071","Agroforestry and grass buffer effects on water quality on grazed pasture watersheds.",NA,2009,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"186","192-254-811-022-071","Agroforestry and grass buffer effects on water quality on grazed pasture watersheds.",NA,2009,"Harold E.","Garrett","HE","magid","2112883227","Garrett, HE"
"187","192-254-811-022-071","Agroforestry and grass buffer effects on water quality on grazed pasture watersheds.",NA,2009,"Robert L.","Kallenbach","RL","magid","2132390630","Kallenbach, RL"
"188","192-254-811-022-071","Agroforestry and grass buffer effects on water quality on grazed pasture watersheds.",NA,2009,"M. A.","Gold","MA","magid","3178121462","Gold, MA"
"189","192-254-811-022-071","Agroforestry and grass buffer effects on water quality on grazed pasture watersheds.",NA,2009,"M. M.","Hall","MM","magid","2419679206","Hall, MM"
"190","031-917-026-095-140","Agroforestry and grass buffer influences on water infiltration for a grazed pasture system.",NA,2009,"Sandeep","Kumar","S","magid","3180424817","Kumar, S"
"191","031-917-026-095-140","Agroforestry and grass buffer influences on water infiltration for a grazed pasture system.",NA,2009,"Stephen H.","Anderson","SH","magid","2101347929","Anderson, SH"
"192","031-917-026-095-140","Agroforestry and grass buffer influences on water infiltration for a grazed pasture system.",NA,2009,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"193","031-917-026-095-140","Agroforestry and grass buffer influences on water infiltration for a grazed pasture system.",NA,2009,"Robert L.","Kallenbach","RL","magid","2132390630","Kallenbach, RL"
"194","031-917-026-095-140","Agroforestry and grass buffer influences on water infiltration for a grazed pasture system.",NA,2009,"M. A.","Gold","MA","magid","3178121462","Gold, MA"
"195","031-917-026-095-140","Agroforestry and grass buffer influences on water infiltration for a grazed pasture system.",NA,2009,"M. M.","Hall","MM","magid","2419679206","Hall, MM"
"196","103-515-181-119-980","Agroforestry and grass buffers for improving soil hydraulic properties and reducing runoff and sediment losses from grazed pastures","dissertation",NA,"Sandeep","Kumar","S","magid","3180424817","Kumar, S"
"197","088-017-310-971-747","Agroforestry practices, runoff, and nutrient loss: a paired watershed comparison.","journal article",2002,"Ranjith P.","Udawatta","RP","magid","297348948","Udawatta, RP"
"198","088-017-310-971-747","Agroforestry practices, runoff, and nutrient loss: a paired watershed comparison.","journal article",2002,"J. John","Krstansky","JJ","magid","2051876067","Krstansky, JJ"
"199","088-017-310-971-747","Agroforestry practices, runoff, and nutrient loss: a paired watershed comparison.","journal article",2002,"Gray S.","Henderson","GS","magid","2412153248","Henderson, GS"
"200","088-017-310-971-747","Agroforestry practices, runoff, and nutrient loss: a paired watershed comparison.","journal article",2002,"Harold E.","Garrett","HE","magid","2112883227","Garrett, HE"
"201","022-549-457-076-862","An agri-environmental scheme enhances butterfly dispersal in European agricultural landscapes","journal article",2013,"Thomas","Delattre","T","magid","1798647414","Delattre, T"
"202","022-549-457-076-862","An agri-environmental scheme enhances butterfly dispersal in European agricultural landscapes","journal article",2013,"Philippe","Vernon","P","magid","2010366773","Vernon, P"
"203","022-549-457-076-862","An agri-environmental scheme enhances butterfly dispersal in European agricultural landscapes","journal article",2013,"Francoise","Burel","F","magid","2277833683","Burel, F"
"204","003-418-985-763-085","An assessment of bird species within Irish agricultural landscapes using the Field Boundary Evaluation and Grading System","journal article",2010,"Barry J.","McMahon","BJ","magid","2025167834","McMahon, BJ"
"205","003-418-985-763-085","An assessment of bird species within Irish agricultural landscapes using the Field Boundary Evaluation and Grading System","journal article",2010,"Helen","Sheridan","H","magid","2146036220","Sheridan, H"
"206","003-418-985-763-085","An assessment of bird species within Irish agricultural landscapes using the Field Boundary Evaluation and Grading System","journal article",2010,"Anne","Kinsella","A","magid","2428559722","Kinsella, A"
"207","003-418-985-763-085","An assessment of bird species within Irish agricultural landscapes using the Field Boundary Evaluation and Grading System","journal article",2010,"Gordon","Purvis","G","magid","2216148020","Purvis, G"
"208","041-504-744-182-764","An assessment of the nitrate leaching risk for different buffer strip establishments","journal article",2011,"Jonathan R.","Helliwell","JR","magid","2193216615","Helliwell, JR"
"209","011-077-705-074-70X","An evaluation of the benefits and costs of in-field shelterbelts in Midwestern USA","dissertation",NA,"Robert Konrad","Grala","RK","magid","2047673052","Grala, RK"
"210","004-888-878-452-882","Analysis and modeling of soil conservation measures in the Three Gorges Reservoir Area in China","journal article",2010,"Zhenyao","Shen","Z","magid","2115473116","Shen, Z"
"211","004-888-878-452-882","Analysis and modeling of soil conservation measures in the Three Gorges Reservoir Area in China","journal article",2010,"Yongwei","Gong","Y","magid","2439845680","Gong, Y"
"212","004-888-878-452-882","Analysis and modeling of soil conservation measures in the Three Gorges Reservoir Area in China","journal article",2010,"Yanhong","Li","Y","magid","2313312346","Li, Y"
